,datetime,season,weather,temp,humidity,windspeed,casual,registered,rented_bikes_count,Profit,year,month,day,hour,day_period,month_year,month_numb
10478,2012-12-03 00:00:00,Winter,Mist,20.0,82.0,13.0,3,18,21,128.8287671,2012,December,Monday,0,monring,2012-12,12
10479,2012-12-03 01:00:00,Winter,Clear,16.0,82.0,9.0,2,11,13,81.52876712,2012,December,Monday,1,monring,2012-12,12
10480,2012-12-03 02:00:00,Winter,Clear,20.0,62.0,11.0,1,9,10,55.72876712,2012,December,Monday,2,monring,2012-12,12
10481,2012-12-03 03:00:00,Winter,Clear,16.0,87.0,0.0,2,6,8,60.02876712,2012,December,Monday,3,monring,2012-12,12
10482,2012-12-03 04:00:00,Winter,Clear,20.0,93.0,13.0,1,4,5,34.22876712,2012,December,Monday,4,monring,2012-12,12
10483,2012-12-03 05:00:00,Winter,Clear,14.0,93.0,6.0,0,38,38,163.2287671,2012,December,Monday,5,monring,2012-12,12
10484,2012-12-03 06:00:00,Winter,Clear,20.0,62.0,0.0,2,136,138,619.0287671,2012,December,Monday,6,monring,2012-12,12
10485,2012-12-03 07:00:00,Winter,Mist,20.0,93.0,13.0,9,387,396,1818.728767,2012,December,Monday,7,monring,2012-12,12
10486,2012-12-03 08:00:00,Winter,Clear,15.0,93.0,0.0,19,712,731,3388.228767,2012,December,Monday,8,monring,2012-12,12
10487,2012-12-03 09:00:00,Winter,Clear,20.0,87.0,6.0,19,289,308,1569.328767,2012,December,Monday,9,monring,2012-12,12
10488,2012-12-03 10:00:00,Winter,Clear,18.0,77.0,9.0,31,105,136,984.5287671,2012,December,Monday,10,monring,2012-12,12
10489,2012-12-03 11:00:00,Winter,Clear,20.0,77.0,9.0,51,182,233,1659.628767,2012,December,Monday,11,night,2012-12,12
10490,2012-12-03 12:00:00,Winter,Clear,20.0,68.0,13.0,40,228,268,1668.228767,2012,December,Monday,12,evening,2012-12,12
10491,2012-12-03 13:00:00,Winter,Clear,24.0,56.0,13.0,81,240,321,2425.028767,2012,December,Monday,13,evening,2012-12,12
10492,2012-12-03 14:00:00,Winter,Clear,25.0,62.0,13.0,51,209,260,1775.728767,2012,December,Monday,14,evening,2012-12,12
10493,2012-12-03 15:00:00,Winter,Clear,20.0,56.0,0.0,58,210,268,1900.428767,2012,December,Monday,15,evening,2012-12,12
10494,2012-12-03 16:00:00,Winter,Clear,25.0,53.0,9.0,45,397,442,2480.928767,2012,December,Monday,16,evening,2012-12,12
10495,2012-12-03 17:00:00,Winter,Clear,21.0,62.0,13.0,43,665,708,3598.928767,2012,December,Monday,17,night,2012-12,12
10496,2012-12-03 18:00:00,Winter,Clear,20.0,68.0,6.0,26,666,692,3310.828767,2012,December,Monday,18,night,2012-12,12
10497,2012-12-03 19:00:00,Winter,Clear,20.0,68.0,6.0,27,444,471,2373.428767,2012,December,Monday,19,night,2012-12,12
10498,2012-12-03 20:00:00,Winter,Mist,19.0,62.0,0.0,16,284,300,1496.228767,2012,December,Monday,20,night,2012-12,12
10499,2012-12-03 21:00:00,Winter,Clear,20.0,82.0,13.0,14,207,221,1130.728767,2012,December,Monday,21,night,2012-12,12
10500,2012-12-03 22:00:00,Winter,Clear,20.0,82.0,13.0,5,139,144,683.5287671,2012,December,Monday,22,night,2012-12,12
10501,2012-12-03 23:00:00,Winter,Clear,17.0,82.0,7.0,9,93,102,554.5287671,2012,December,Monday,23,night,2012-12,12
10502,2012-12-04 00:00:00,Winter,Clear,20.0,88.0,7.0,6,49,55,313.7287671,2012,December,Tuesday,0,monring,2012-12,12
10503,2012-12-04 01:00:00,Winter,Clear,17.0,82.0,7.0,3,22,25,146.0287671,2012,December,Tuesday,1,monring,2012-12,12
10504,2012-12-04 02:00:00,Winter,Clear,20.0,62.0,6.0,3,5,8,72.92876712,2012,December,Tuesday,2,monring,2012-12,12
10505,2012-12-04 03:00:00,Winter,Mist,20.0,62.0,9.0,1,3,4,29.92876712,2012,December,Tuesday,3,monring,2012-12,12
10506,2012-12-04 04:00:00,Winter,Clear,16.0,62.0,9.0,0,7,7,29.92876712,2012,December,Tuesday,4,monring,2012-12,12
10507,2012-12-04 05:00:00,Winter,Mist,18.0,88.0,0.0,1,45,46,210.5287671,2012,December,Tuesday,5,monring,2012-12,12
10508,2012-12-04 06:00:00,Winter,Mist,15.0,93.0,0.0,3,150,153,696.4287671,2012,December,Tuesday,6,monring,2012-12,12
10509,2012-12-04 07:00:00,Winter,Clear,17.0,62.0,9.0,7,495,502,2248.728767,2012,December,Tuesday,7,monring,2012-12,12
10510,2012-12-04 08:00:00,Winter,Clear,20.0,88.0,11.0,21,700,721,3371.028767,2012,December,Tuesday,8,monring,2012-12,12
10511,2012-12-04 09:00:00,Winter,Clear,19.0,82.0,13.0,19,317,336,1689.728767,2012,December,Tuesday,9,monring,2012-12,12
10512,2012-12-04 10:00:00,Winter,Clear,19.0,82.0,13.0,26,130,156,1006.028767,2012,December,Tuesday,10,monring,2012-12,12
10513,2012-12-04 11:00:00,Winter,Clear,20.0,77.0,13.0,24,183,207,1199.528767,2012,December,Tuesday,11,night,2012-12,12
10514,2012-12-04 12:00:00,Winter,Clear,20.0,62.0,13.0,39,273,312,1844.528767,2012,December,Tuesday,12,evening,2012-12,12
10515,2012-12-04 13:00:00,Winter,Mist,22.0,64.0,13.0,39,233,272,1672.528767,2012,December,Tuesday,13,evening,2012-12,12
10516,2012-12-04 14:00:00,Winter,Mist,24.0,56.0,15.0,39,231,270,1663.928767,2012,December,Tuesday,14,evening,2012-12,12
10517,2012-12-04 15:00:00,Winter,Clear,20.0,49.0,13.0,56,244,300,2012.228767,2012,December,Tuesday,15,evening,2012-12,12
10518,2012-12-04 16:00:00,Winter,Clear,24.0,62.0,19.0,44,391,435,2437.928767,2012,December,Tuesday,16,evening,2012-12,12
10519,2012-12-04 17:00:00,Winter,Clear,20.0,59.0,13.0,43,700,743,3749.428767,2012,December,Tuesday,17,night,2012-12,12
10520,2012-12-04 18:00:00,Winter,Clear,20.0,62.0,15.0,38,693,731,3633.328767,2012,December,Tuesday,18,night,2012-12,12
10521,2012-12-04 19:00:00,Winter,Clear,20.0,67.0,15.0,46,414,460,2571.228767,2012,December,Tuesday,19,night,2012-12,12
10522,2012-12-04 20:00:00,Winter,Mist,20.0,63.0,13.0,34,272,306,1754.228767,2012,December,Tuesday,20,night,2012-12,12
10523,2012-12-04 21:00:00,Winter,Mist,20.0,63.0,13.0,28,252,280,1565.028767,2012,December,Tuesday,21,night,2012-12,12
10524,2012-12-04 22:00:00,Winter,Mist,20.0,63.0,20.0,26,155,181,1113.528767,2012,December,Tuesday,22,night,2012-12,12
10525,2012-12-04 23:00:00,Winter,Clear,20.0,67.0,17.0,5,91,96,477.1287671,2012,December,Tuesday,23,night,2012-12,12
10526,2012-12-05 00:00:00,Winter,Clear,20.0,59.0,19.0,6,31,37,236.3287671,2012,December,Wednesday,0,monring,2012-12,12
10527,2012-12-05 01:00:00,Winter,Clear,21.0,55.0,13.0,0,11,11,47.12876712,2012,December,Wednesday,1,monring,2012-12,12
10528,2012-12-05 02:00:00,Winter,Clear,19.0,67.0,11.0,2,7,9,64.32876712,2012,December,Wednesday,2,monring,2012-12,12
10529,2012-12-05 03:00:00,Winter,Clear,20.0,67.0,13.0,0,7,7,29.92876712,2012,December,Wednesday,3,monring,2012-12,12
10530,2012-12-05 04:00:00,Winter,Clear,20.0,63.0,13.0,1,9,10,55.72876712,2012,December,Wednesday,4,monring,2012-12,12
10531,2012-12-05 05:00:00,Winter,Clear,20.0,62.0,19.0,1,48,49,223.4287671,2012,December,Wednesday,5,monring,2012-12,12
10532,2012-12-05 06:00:00,Winter,Rainy,20.0,55.0,26.0,5,119,124,597.5287671,2012,December,Wednesday,6,monring,2012-12,12
10533,2012-12-05 07:00:00,Winter,Rainy,19.0,59.0,20.0,9,389,398,1827.328767,2012,December,Wednesday,7,monring,2012-12,12
10534,2012-12-05 08:00:00,Winter,Mist,18.0,58.0,13.0,22,737,759,3547.328767,2012,December,Wednesday,8,monring,2012-12,12
10535,2012-12-05 09:00:00,Winter,Mist,18.0,51.0,13.0,26,362,388,2003.628767,2012,December,Wednesday,9,monring,2012-12,12
10536,2012-12-05 10:00:00,Winter,Mist,18.0,47.0,24.0,14,127,141,786.7287671,2012,December,Wednesday,10,monring,2012-12,12
10537,2012-12-05 11:00:00,Winter,Clear,18.0,44.0,13.0,11,161,172,881.3287671,2012,December,Wednesday,11,night,2012-12,12
10538,2012-12-05 12:00:00,Winter,Clear,18.0,41.0,19.0,24,208,232,1307.028767,2012,December,Wednesday,12,evening,2012-12,12
10539,2012-12-05 13:00:00,Winter,Clear,19.0,41.0,13.0,14,200,214,1100.628767,2012,December,Wednesday,13,evening,2012-12,12
10540,2012-12-05 14:00:00,Winter,Clear,20.0,33.0,13.0,39,179,218,1440.328767,2012,December,Wednesday,14,evening,2012-12,12
10541,2012-12-05 15:00:00,Winter,Clear,20.0,33.0,13.0,20,265,285,1483.328767,2012,December,Wednesday,15,evening,2012-12,12
10542,2012-12-05 16:00:00,Winter,Clear,19.0,33.0,13.0,23,354,377,1917.628767,2012,December,Wednesday,16,evening,2012-12,12
10543,2012-12-05 17:00:00,Winter,Clear,20.0,35.0,19.0,29,576,605,2975.428767,2012,December,Wednesday,17,night,2012-12,12
10544,2012-12-05 18:00:00,Winter,Clear,17.0,35.0,30.0,29,580,609,2992.628767,2012,December,Wednesday,18,night,2012-12,12
10545,2012-12-05 19:00:00,Winter,Clear,20.0,43.0,24.0,14,400,414,1960.628767,2012,December,Wednesday,19,night,2012-12,12
10546,2012-12-05 20:00:00,Winter,Clear,14.0,62.0,26.0,19,274,293,1504.828767,2012,December,Wednesday,20,night,2012-12,12
10547,2012-12-05 21:00:00,Winter,Clear,14.0,62.0,13.0,14,184,198,1031.828767,2012,December,Wednesday,21,night,2012-12,12
10548,2012-12-05 22:00:00,Winter,Clear,13.0,45.0,13.0,4,101,105,502.9287671,2012,December,Wednesday,22,night,2012-12,12
10549,2012-12-05 23:00:00,Winter,Clear,12.0,62.0,26.0,5,69,74,382.5287671,2012,December,Wednesday,23,night,2012-12,12
10550,2012-12-06 00:00:00,Winter,Clear,11.0,48.0,13.0,1,43,44,201.9287671,2012,December,Thursday,0,monring,2012-12,12
10551,2012-12-06 01:00:00,Winter,Clear,11.0,48.0,13.0,0,16,16,68.62876712,2012,December,Thursday,1,monring,2012-12,12
10552,2012-12-06 02:00:00,Winter,Clear,10.0,52.0,19.0,0,9,9,38.52876712,2012,December,Thursday,2,monring,2012-12,12
10553,2012-12-06 03:00:00,Winter,Clear,9.0,55.0,13.0,0,2,2,8.428767123,2012,December,Thursday,3,monring,2012-12,12
10554,2012-12-06 04:00:00,Winter,Clear,9.0,55.0,13.0,1,8,9,51.42876712,2012,December,Thursday,4,monring,2012-12,12
10555,2012-12-06 05:00:00,Winter,Clear,9.0,55.0,19.0,0,32,32,137.4287671,2012,December,Thursday,5,monring,2012-12,12
10556,2012-12-06 06:00:00,Winter,Clear,9.0,62.0,20.0,2,122,124,558.8287671,2012,December,Thursday,6,monring,2012-12,12
10557,2012-12-06 07:00:00,Winter,Clear,20.0,51.0,13.0,8,381,389,1775.728767,2012,December,Thursday,7,monring,2012-12,12
10558,2012-12-06 08:00:00,Winter,Clear,20.0,51.0,20.0,13,646,659,3001.228767,2012,December,Thursday,8,monring,2012-12,12
10559,2012-12-06 09:00:00,Winter,Clear,10.0,48.0,13.0,19,257,276,1431.728767,2012,December,Thursday,9,monring,2012-12,12
10560,2012-12-06 10:00:00,Winter,Clear,10.0,52.0,13.0,23,122,145,920.0287671,2012,December,Thursday,10,monring,2012-12,12
10561,2012-12-06 11:00:00,Winter,Clear,11.0,62.0,11.0,16,162,178,971.6287671,2012,December,Thursday,11,night,2012-12,12
10562,2012-12-06 12:00:00,Winter,Clear,11.0,41.0,13.0,29,206,235,1384.428767,2012,December,Thursday,12,evening,2012-12,12
10563,2012-12-06 13:00:00,Winter,Clear,12.0,39.0,0.0,33,212,245,1479.028767,2012,December,Thursday,13,evening,2012-12,12
10564,2012-12-06 14:00:00,Winter,Clear,20.0,42.0,6.0,37,175,212,1388.728767,2012,December,Thursday,14,evening,2012-12,12
10565,2012-12-06 15:00:00,Winter,Clear,13.0,39.0,0.0,38,232,270,1651.028767,2012,December,Thursday,15,evening,2012-12,12
10566,2012-12-06 16:00:00,Winter,Clear,20.0,42.0,0.0,39,292,331,1926.228767,2012,December,Thursday,16,evening,2012-12,12
10567,2012-12-06 17:00:00,Winter,Clear,20.0,62.0,13.0,31,586,617,3052.828767,2012,December,Thursday,17,night,2012-12,12
10568,2012-12-06 18:00:00,Winter,Clear,20.0,62.0,11.0,23,542,565,2726.028767,2012,December,Thursday,18,night,2012-12,12
10569,2012-12-06 19:00:00,Winter,Clear,11.0,62.0,13.0,13,360,373,1771.428767,2012,December,Thursday,19,night,2012-12,12
10570,2012-12-06 20:00:00,Winter,Mist,10.0,60.0,7.0,5,222,227,1040.428767,2012,December,Thursday,20,night,2012-12,12
10571,2012-12-06 21:00:00,Winter,Mist,10.0,60.0,13.0,7,184,191,911.4287671,2012,December,Thursday,21,night,2012-12,12
10572,2012-12-06 22:00:00,Winter,Clear,10.0,65.0,11.0,2,131,133,597.5287671,2012,December,Thursday,22,night,2012-12,12
10573,2012-12-06 23:00:00,Winter,Clear,10.0,65.0,11.0,0,93,93,399.7287671,2012,December,Thursday,23,night,2012-12,12
10574,2012-12-07 00:00:00,Winter,Clear,10.0,70.0,7.0,3,45,48,244.9287671,2012,December,Friday,0,monring,2012-12,12
10575,2012-12-07 01:00:00,Winter,Mist,10.0,70.0,13.0,2,26,28,146.0287671,2012,December,Friday,1,monring,2012-12,12
10576,2012-12-07 02:00:00,Winter,Mist,11.0,70.0,13.0,0,11,11,47.12876712,2012,December,Friday,2,monring,2012-12,12
10577,2012-12-07 03:00:00,Winter,Mist,20.0,81.0,13.0,0,5,5,21.32876712,2012,December,Friday,3,monring,2012-12,12
10578,2012-12-07 04:00:00,Winter,Clear,11.0,75.0,7.0,0,10,10,42.82876712,2012,December,Friday,4,monring,2012-12,12
10579,2012-12-07 05:00:00,Winter,Mist,11.0,62.0,7.0,1,25,26,124.5287671,2012,December,Friday,5,monring,2012-12,12
10580,2012-12-07 06:00:00,Winter,Clear,11.0,75.0,11.0,0,84,84,361.0287671,2012,December,Friday,6,monring,2012-12,12
10581,2012-12-07 07:00:00,Winter,Rainy,20.0,81.0,13.0,3,212,215,963.0287671,2012,December,Friday,7,monring,2012-12,12
10582,2012-12-07 08:00:00,Winter,Mist,12.0,62.0,13.0,11,430,441,2038.028767,2012,December,Friday,8,monring,2012-12,12
10583,2012-12-07 09:00:00,Winter,Mist,12.0,81.0,9.0,10,291,301,1423.128767,2012,December,Friday,9,monring,2012-12,12
10584,2012-12-07 10:00:00,Winter,Mist,13.0,76.0,11.0,16,150,166,920.0287671,2012,December,Friday,10,monring,2012-12,12
10585,2012-12-07 11:00:00,Winter,Mist,13.0,62.0,13.0,20,183,203,1130.728767,2012,December,Friday,11,night,2012-12,12
10586,2012-12-07 12:00:00,Winter,Mist,14.0,71.0,13.0,36,204,240,1496.228767,2012,December,Friday,12,evening,2012-12,12
10587,2012-12-07 13:00:00,Winter,Mist,15.0,62.0,9.0,23,197,220,1242.528767,2012,December,Friday,13,evening,2012-12,12
10588,2012-12-07 14:00:00,Winter,Mist,20.0,62.0,11.0,40,175,215,1440.328767,2012,December,Friday,14,evening,2012-12,12
10589,2012-12-07 15:00:00,Winter,Mist,15.0,71.0,11.0,34,269,303,1741.328767,2012,December,Friday,15,evening,2012-12,12
10590,2012-12-07 16:00:00,Winter,Clear,15.0,62.0,9.0,39,336,375,2115.428767,2012,December,Friday,16,evening,2012-12,12
10591,2012-12-07 17:00:00,Winter,Mist,16.0,66.0,0.0,29,539,568,2816.328767,2012,December,Friday,17,night,2012-12,12
10592,2012-12-07 18:00:00,Winter,Mist,16.0,62.0,7.0,25,473,498,2463.728767,2012,December,Friday,18,night,2012-12,12
10593,2012-12-07 19:00:00,Winter,Mist,16.0,76.0,0.0,15,337,352,1706.928767,2012,December,Friday,19,night,2012-12,12
10594,2012-12-07 20:00:00,Winter,Rainy,16.0,76.0,7.0,12,229,241,1190.928767,2012,December,Friday,20,night,2012-12,12
10595,2012-12-07 21:00:00,Winter,Mist,15.0,93.0,7.0,9,162,171,851.2287671,2012,December,Friday,21,night,2012-12,12
10596,2012-12-07 22:00:00,Winter,Mist,15.0,62.0,13.0,15,150,165,902.8287671,2012,December,Friday,22,night,2012-12,12
10597,2012-12-07 23:00:00,Winter,Mist,20.0,93.0,13.0,6,116,122,601.8287671,2012,December,Friday,23,night,2012-12,12
10598,2012-12-08 00:00:00,Winter,Mist,15.0,93.0,6.0,5,98,103,507.2287671,2012,December,Saturday,0,monring,2012-12,12
10599,2012-12-08 01:00:00,Winter,Mist,15.0,93.0,13.0,16,84,100,636.2287671,2012,December,Saturday,1,monring,2012-12,12
10600,2012-12-08 02:00:00,Winter,Mist,15.0,93.0,9.0,3,67,70,339.5287671,2012,December,Saturday,2,monring,2012-12,12
10601,2012-12-08 03:00:00,Winter,Clear,15.0,93.0,7.0,6,23,29,201.9287671,2012,December,Saturday,3,monring,2012-12,12
10602,2012-12-08 04:00:00,Winter,Mist,20.0,62.0,0.0,3,9,12,90.12876712,2012,December,Saturday,4,monring,2012-12,12
10603,2012-12-08 05:00:00,Winter,Mist,15.0,93.0,7.0,2,4,6,51.42876712,2012,December,Saturday,5,monring,2012-12,12
10604,2012-12-08 06:00:00,Winter,Mist,20.0,93.0,7.0,1,19,20,98.72876712,2012,December,Saturday,6,monring,2012-12,12
10605,2012-12-08 07:00:00,Winter,Mist,20.0,62.0,13.0,3,36,39,206.2287671,2012,December,Saturday,7,monring,2012-12,12
10606,2012-12-08 08:00:00,Winter,Mist,16.0,62.0,6.0,5,106,111,541.6287671,2012,December,Saturday,8,monring,2012-12,12
10607,2012-12-08 09:00:00,Winter,Mist,20.0,94.0,0.0,17,153,170,950.1287671,2012,December,Saturday,9,monring,2012-12,12
10608,2012-12-08 10:00:00,Winter,Mist,16.0,62.0,13.0,43,244,287,1788.628767,2012,December,Saturday,10,monring,2012-12,12
10609,2012-12-08 11:00:00,Winter,Mist,16.0,62.0,13.0,63,341,404,2549.728767,2012,December,Saturday,11,night,2012-12,12
10610,2012-12-08 12:00:00,Winter,Clear,20.0,87.0,13.0,122,364,486,3663.428767,2012,December,Saturday,12,evening,2012-12,12
10611,2012-12-08 13:00:00,Winter,Mist,20.0,87.0,11.0,148,399,547,4261.128767,2012,December,Saturday,13,evening,2012-12,12
10612,2012-12-08 14:00:00,Winter,Mist,16.0,62.0,19.0,164,378,542,4446.028767,2012,December,Saturday,14,evening,2012-12,12
10613,2012-12-08 15:00:00,Winter,Clear,17.0,82.0,11.0,167,374,541,4480.428767,2012,December,Saturday,15,evening,2012-12,12
10614,2012-12-08 16:00:00,Winter,Clear,17.0,82.0,11.0,139,368,507,3973.028767,2012,December,Saturday,16,evening,2012-12,12
10615,2012-12-08 17:00:00,Winter,Clear,16.0,87.0,9.0,77,268,345,2476.628767,2012,December,Saturday,17,night,2012-12,12
10616,2012-12-08 18:00:00,Winter,Clear,16.0,87.0,7.0,40,264,304,1823.028767,2012,December,Saturday,18,night,2012-12,12
10617,2012-12-08 19:00:00,Winter,Clear,16.0,87.0,0.0,34,212,246,1496.228767,2012,December,Saturday,19,night,2012-12,12
10618,2012-12-08 20:00:00,Winter,Mist,15.0,100.0,0.0,20,162,182,1040.428767,2012,December,Saturday,20,night,2012-12,12
10619,2012-12-08 21:00:00,Winter,Mist,15.0,62.0,0.0,34,175,209,1337.128767,2012,December,Saturday,21,night,2012-12,12
10620,2012-12-08 22:00:00,Winter,Mist,20.0,94.0,13.0,23,137,160,984.5287671,2012,December,Saturday,22,night,2012-12,12
10621,2012-12-08 23:00:00,Winter,Mist,16.0,94.0,13.0,18,144,162,928.6287671,2012,December,Saturday,23,night,2012-12,12
10622,2012-12-09 00:00:00,Winter,Clear,16.0,87.0,13.0,15,103,118,700.7287671,2012,December,Sunday,0,monring,2012-12,12
10623,2012-12-09 01:00:00,Winter,Mist,16.0,87.0,7.0,17,85,102,657.7287671,2012,December,Sunday,1,monring,2012-12,12
10624,2012-12-09 02:00:00,Winter,Clear,20.0,87.0,7.0,8,70,78,438.4287671,2012,December,Sunday,2,monring,2012-12,12
10625,2012-12-09 03:00:00,Winter,Mist,16.0,87.0,13.0,14,34,48,386.8287671,2012,December,Sunday,3,monring,2012-12,12
10626,2012-12-09 04:00:00,Winter,Mist,16.0,94.0,13.0,1,11,12,64.32876712,2012,December,Sunday,4,monring,2012-12,12
10627,2012-12-09 05:00:00,Winter,Mist,16.0,87.0,7.0,0,8,8,34.22876712,2012,December,Sunday,5,monring,2012-12,12
10628,2012-12-09 06:00:00,Winter,Rainy,16.0,62.0,7.0,0,6,6,25.62876712,2012,December,Sunday,6,monring,2012-12,12
10629,2012-12-09 07:00:00,Winter,Rainy,16.0,62.0,13.0,1,22,23,111.6287671,2012,December,Sunday,7,monring,2012-12,12
10630,2012-12-09 08:00:00,Winter,Rainy,16.0,62.0,13.0,1,68,69,309.4287671,2012,December,Sunday,8,monring,2012-12,12
10631,2012-12-09 09:00:00,Winter,Mist,16.0,87.0,17.0,9,94,103,558.8287671,2012,December,Sunday,9,monring,2012-12,12
10632,2012-12-09 10:00:00,Winter,Mist,16.0,62.0,13.0,39,180,219,1444.628767,2012,December,Sunday,10,monring,2012-12,12
10633,2012-12-09 11:00:00,Winter,Clear,16.0,62.0,20.0,40,210,250,1590.828767,2012,December,Sunday,11,night,2012-12,12
10634,2012-12-09 12:00:00,Winter,Clear,16.0,82.0,20.0,60,255,315,2128.328767,2012,December,Sunday,12,evening,2012-12,12
10635,2012-12-09 13:00:00,Winter,Mist,16.0,62.0,19.0,65,220,285,2063.828767,2012,December,Sunday,13,evening,2012-12,12
10636,2012-12-09 14:00:00,Winter,Clear,16.0,87.0,13.0,42,190,232,1539.228767,2012,December,Sunday,14,evening,2012-12,12
10637,2012-12-09 15:00:00,Winter,Rainy,15.0,62.0,11.0,25,200,225,1289.828767,2012,December,Sunday,15,evening,2012-12,12
10638,2012-12-09 16:00:00,Winter,Rainy,20.0,62.0,11.0,33,220,253,1513.428767,2012,December,Sunday,16,evening,2012-12,12
10639,2012-12-09 17:00:00,Winter,Rainy,15.0,93.0,13.0,20,209,229,1242.528767,2012,December,Sunday,17,night,2012-12,12
10640,2012-12-09 18:00:00,Winter,Rainy,20.0,93.0,6.0,17,181,198,1070.528767,2012,December,Sunday,18,night,2012-12,12
10641,2012-12-09 19:00:00,Winter,Rainy,16.0,94.0,6.0,12,110,122,679.2287671,2012,December,Sunday,19,night,2012-12,12
10642,2012-12-09 20:00:00,Winter,Rainy,15.0,100.0,13.0,6,102,108,541.6287671,2012,December,Sunday,20,night,2012-12,12
10643,2012-12-09 21:00:00,Winter,Clear,15.0,100.0,13.0,10,86,96,541.6287671,2012,December,Sunday,21,night,2012-12,12
10644,2012-12-09 22:00:00,Winter,Rainy,15.0,93.0,7.0,3,75,78,373.9287671,2012,December,Sunday,22,night,2012-12,12
10645,2012-12-09 23:00:00,Winter,Clear,15.0,62.0,6.0,3,48,51,257.8287671,2012,December,Sunday,23,night,2012-12,12
10646,2012-12-10 00:00:00,Winter,Clear,15.0,100.0,6.0,0,20,20,85.82876712,2012,December,Monday,0,monring,2012-12,12
10647,2012-12-10 01:00:00,Winter,Mist,20.0,62.0,13.0,0,4,4,17.02876712,2012,December,Monday,1,monring,2012-12,12
10648,2012-12-10 02:00:00,Winter,Mist,16.0,62.0,7.0,2,3,5,47.12876712,2012,December,Monday,2,monring,2012-12,12
10649,2012-12-10 03:00:00,Winter,Mist,16.0,62.0,13.0,0,4,4,17.02876712,2012,December,Monday,3,monring,2012-12,12
10650,2012-12-10 04:00:00,Winter,Mist,16.0,94.0,13.0,3,9,12,90.12876712,2012,December,Monday,4,monring,2012-12,12
10651,2012-12-10 05:00:00,Winter,Clear,16.0,94.0,13.0,0,27,27,115.9287671,2012,December,Monday,5,monring,2012-12,12
10652,2012-12-10 06:00:00,Winter,Mist,16.0,94.0,11.0,2,121,123,554.5287671,2012,December,Monday,6,monring,2012-12,12
10653,2012-12-10 07:00:00,Winter,Mist,16.0,62.0,13.0,3,291,294,1302.728767,2012,December,Monday,7,monring,2012-12,12
10654,2012-12-10 08:00:00,Winter,Mist,17.0,100.0,17.0,9,575,584,2627.128767,2012,December,Monday,8,monring,2012-12,12
10655,2012-12-10 09:00:00,Winter,Mist,17.0,62.0,15.0,11,273,284,1362.928767,2012,December,Monday,9,monring,2012-12,12
10656,2012-12-10 10:00:00,Winter,Mist,20.0,94.0,13.0,12,121,133,726.5287671,2012,December,Monday,10,monring,2012-12,12
10657,2012-12-10 11:00:00,Winter,Rainy,19.0,94.0,15.0,8,126,134,679.2287671,2012,December,Monday,11,night,2012-12,12
10658,2012-12-10 12:00:00,Winter,Clear,18.0,100.0,15.0,23,150,173,1040.428767,2012,December,Monday,12,evening,2012-12,12
10659,2012-12-10 13:00:00,Winter,Rainy,18.0,62.0,15.0,30,190,220,1332.828767,2012,December,Monday,13,evening,2012-12,12
10660,2012-12-10 14:00:00,Winter,Mist,20.0,94.0,15.0,31,179,210,1302.728767,2012,December,Monday,14,evening,2012-12,12
10661,2012-12-10 15:00:00,Winter,Mist,20.0,87.0,11.0,29,207,236,1388.728767,2012,December,Monday,15,evening,2012-12,12
10662,2012-12-10 16:00:00,Winter,Clear,20.0,88.0,7.0,37,308,345,1960.628767,2012,December,Monday,16,evening,2012-12,12
10663,2012-12-10 17:00:00,Winter,Clear,20.0,62.0,13.0,38,578,616,3138.828767,2012,December,Monday,17,night,2012-12,12
10664,2012-12-10 18:00:00,Winter,Clear,19.0,88.0,13.0,20,544,564,2683.028767,2012,December,Monday,18,night,2012-12,12
10665,2012-12-10 19:00:00,Winter,Clear,21.0,77.0,19.0,18,409,427,2068.128767,2012,December,Monday,19,night,2012-12,12
10666,2012-12-10 20:00:00,Winter,Clear,20.0,88.0,17.0,13,287,300,1457.528767,2012,December,Monday,20,night,2012-12,12
10667,2012-12-10 21:00:00,Winter,Mist,19.0,94.0,13.0,21,224,245,1324.228767,2012,December,Monday,21,night,2012-12,12
10668,2012-12-10 22:00:00,Winter,Mist,20.0,82.0,15.0,11,115,126,683.5287671,2012,December,Monday,22,night,2012-12,12
10669,2012-12-10 23:00:00,Winter,Clear,19.0,88.0,17.0,8,76,84,464.2287671,2012,December,Monday,23,night,2012-12,12
10670,2012-12-11 00:00:00,Winter,Rainy,19.0,77.0,13.0,2,29,31,158.9287671,2012,December,Tuesday,0,monring,2012-12,12
10671,2012-12-11 01:00:00,Winter,Clear,17.0,71.0,30.0,1,7,8,47.12876712,2012,December,Tuesday,1,monring,2012-12,12
10672,2012-12-11 02:00:00,Winter,Mist,16.0,62.0,22.0,0,1,1,4.128767123,2012,December,Tuesday,2,monring,2012-12,12
10673,2012-12-11 03:00:00,Winter,Rainy,15.0,62.0,13.0,0,3,3,12.72876712,2012,December,Tuesday,3,monring,2012-12,12
10674,2012-12-11 04:00:00,Winter,Mist,20.0,76.0,13.0,0,8,8,34.22876712,2012,December,Tuesday,4,monring,2012-12,12
10675,2012-12-11 05:00:00,Winter,Clear,20.0,62.0,13.0,1,40,41,189.0287671,2012,December,Tuesday,5,monring,2012-12,12
10676,2012-12-11 06:00:00,Winter,Mist,14.0,71.0,20.0,0,118,118,507.2287671,2012,December,Tuesday,6,monring,2012-12,12
